Name               ;RA_J2000_deg ;De_J2000_deg  ;Type;Rad_deg      ;Dst_pc; E_B-V; Log_t;pmRA_mas;pmDe_mas;Reference          ;Aliases_and_associated_objects
Theia_1968         ;278.350000000;-14.3000000000;OC  ;0.1500000000 ;  1683;      ;  7.68;   0.12 ;   0.96 ;Alessi GEDR3       ;
Theia_1976         ;278.325833333;-13.0500000000;OC  ;0.1000000000 ;  2340;      ;  7.68;  -0.90 ;  -0.25 ;Alessi GEDR3       ;
Theia_198          ;213.610000000;-64.1983333333;OC  ;0.1166666667 ;   892;      ;  7.85;  -4.48 ;  -4.35 ;selected non-Gaia  ;
Theia_1987         ;249.650000000;-45.7166666667;OC  ;0.2000000000 ;  1859;      ;  7.69;   1.03 ;  -0.55 ;Alessi GEDR3       ;
Theia_2042         ;48.7500000000;+52.0000000000;OC  ;0.4750000000 ;  1522;      ;  7.74;  -0.19 ;  -1.08 ;Alessi GEDR3       ;
Theia_2053         ;267.550000000;-28.5000000000;OC  ;0.4750000000 ;  1440;      ;  7.75;  -1.46 ;  -4.68 ;Alessi GEDR3       ;
Theia_2060         ;270.100000000;-13.4000000000;OC  ;0.5000000000 ;  1003;      ;  7.76;   1.48 ;  -0.73 ;Alessi GEDR3       ;
Theia_2062         ;243.500000000;-51.2000000000;OC  ;0.2583333333 ;  1170;      ;  7.76;   0.17 ;  -2.20 ;Alessi GEDR3       ;
Theia_2063         ;107.530000000;-15.6900000000;OC  ;0.1500000000 ;  1228;      ;      ;  -3.24 ;   1.61 ;Alessi GEDR3       ;
Theia_2115         ;239.450000000;-53.0500000000;OC  ;0.1500000000 ;  1323;      ;  7.80;  -3.27 ;  -3.20 ;Alessi GEDR3       ;
Theia_2126         ;338.750000000;+69.1750000000;OC  ;0.1166666667 ;   916;      ;  7.81;  -1.38 ;  -2.18 ;Alessi GEDR3       ;
Theia_2133         ;98.5000000000;+12.0000000000;OC  ;0.7500000000 ;  1870;      ;  7.81;  -0.33 ;  -0.96 ;Alessi GEDR3       ;
Theia_222          ;286.400000000;-16.1250000000;OC  ;0.9416666667 ;   248;      ;  7.98;   0.73 ; -11.19 ;Alessi GEDR3       ;
Theia_2249         ;94.4000000000;+14.6666666667;OC  ;0.3000000000 ;  2083;  0.58;  7.89;  -0.20 ;  -1.28 ;Alessi GEDR3       ;
Theia_2263         ;263.800000000;-43.0500000000;OC  ;0.2500000000 ;  1050;      ;  7.90;  -0.80 ;  -1.73 ;Alessi GEDR3       ;
Theia_2272         ;185.500000000;-65.3000000000;OC  ;0.5000000000 ;  2247;      ;  7.91;  -5.28 ;  -0.46 ;Alessi GEDR3       ;
Theia_2285         ;245.400000000;-54.0000000000;OC  ;0.2250000000 ;  1242;      ;  7.92;  -2.83 ;  -2.94 ;Alessi GEDR3       ;
Theia_230          ;66.0000000000;+12.0000000000;YA  ;3.3333333333 ;   321;      ;  7.95;   4.56 ;  -5.95 ;GEDR3-alessi       ;
Theia_2341         ;255.620000000;-42.9000000000;OC  ;0.3000000000 ;  1035;      ;  7.95;   0.49 ;  -2.43 ;Alessi GEDR3       ;
Theia_2373         ;51.1500000000;+54.8666666667;OC  ;0.2000000000 ;  2140;      ;  7.97;   0.39 ;  -1.10 ;Alessi GEDR3       ;
Theia_2421         ;298.100000000;+24.9500000000;OC  ;0.3750000000 ;  1477;      ;  7.99;  -0.29 ;  -1.77 ;Alessi EDR3        ;
Theia_2450         ;202.700000000;-57.2000000000;OC  ;0.2916666667 ;  1110;      ;  8.00;  -5.66 ;  -1.39 ;Alessi GEDR3       ;
Theia_2453         ;277.250000000;-12.7000000000;OC  ;0.1500000000 ;  2020;      ;  8.00;   0.63 ;  -1.67 ;Alessi GEDR3       ;
Theia_2454         ;299.612500000;+33.1383333333;OC  ;0.0500000000 ;  1223;      ;  8.00;  -0.76 ;  -2.03 ;Alessi GEDR3       ;TC_1958+3308
Theia_269          ;314.250000000;+16.7500000000;OC  ;0.8333333333 ;   822;      ;  7.92;   1.99 ;   2.07 ;Alessi GEDR3       ;
Theia_2695         ;302.500000000;+30.6000000000;OC  ;0.4000000000 ;  1254;      ;  8.11;  -0.24 ;  -3.12 ;Alessi GEDR3       ;
Theia_2714         ;120.700000000;-28.7833333333;OC  ;0.5000000000 ;  1410;      ;  8.11;  -2.90 ;   3.15 ;Alessi GEDR3       ;
Theia_2773         ;271.250000000;-26.0500000000;OC  ;0.3333333333 ;  1440;      ;  8.13;   1.44 ;   0.44 ;Alessi GEDR3       ;
Theia_2795         ;155.000000000;-60.6250000000;OC  ;0.5000000000 ;  2370;      ;      ;  -5.47 ;   2.82 ;Alessi GEDR3       ;
Theia_281_a        ;94.2000000000; +7.0000000000;MG  ;0.9916666667 ;   828;  0.16;  7.97;  -0.97 ;  -3.62 ;Alessi GEDR3       ;
Theia_281_b        ;95.2000000000; +7.3833333333;OC  ;0.2000000000 ;   800;      ;      ;  -2.23 ;  -1.89 ;Alessi GEDR3       ;
Theia_2853         ;272.587500000;-25.0500000000;OC  ;0.2333333333 ;  1095;      ;  8.17;   1.50 ;   0.50 ;Alessi GEDR3       ;
Theia_2905         ;202.300000000;-64.2500000000;OC  ;0.2416666667 ;  1905;      ;  8.18;  -4.67 ;  -2.64 ;Alessi GEDR3       ;
Theia_2937         ;312.400000000;+46.6000000000;OC  ;0.6000000000 ;  1164;      ;  8.19;  -3.26 ;  -6.35 ;Alessi GEDR3       ;
Theia_2938         ;50.9000000000;+44.8000000000;OC  ;0.2250000000 ;  1095;      ;  8.19;  -0.54 ;  -3.11 ;Alessi GEDR3       ;
Theia_2991         ;93.7000000000; +2.7000000000;OC  ;0.4583333333 ;  1366;  0.58;  8.21;   0.45 ;  -2.29 ;Alessi GEDR3       ;
Theia_3005         ;243.300000000;-54.4000000000;OC  ;0.3916666667 ;  1918;      ;  8.21;  -1.89 ;  -3.90 ;Alessi GEDR3       ;
Theia_3039         ;133.900000000;-25.7000000000;OC  ;0.4500000000 ;   940;      ;  8.22;  -6.46 ;   2.71 ;Alessi GEDR3       ;
Theia_3099         ;110.400000000;-24.8500000000;OC  ;0.4750000000 ;  1259;      ;      ;  -0.40 ;   2.25 ;Alessi GEDR3       ;
Theia_314          ;314.500000000;+16.7500000000;OC  ;1.0000000000 ;   363;      ;  8.04;   5.32 ;  -4.65 ;Alessi GEDR3       ;
Theia_3185         ;308.400000000;+43.7000000000;OC  ;0.1250000000 ;  1096;      ;  8.27;   0.28 ;  -1.62 ;Alessi GEDR3       ;
Theia_322          ;12.0000000000;+50.2000000000;OC  ;0.7500000000 ;   452;      ;  8.08;   7.35 ;  -3.08 ;Alessi GEDR3       ;
Theia_3424         ;337.700000000;+56.1500000000;OC  ;0.2416666667 ;  1330;      ;  8.33;  -2.20 ;  -1.74 ;Alessi GEDR3       ;
Theia_3428         ;90.3250000000; +4.5500000000;OC  ;0.1500000000 ;  1309;  0.68;  8.33;   0.48 ;  -2.07 ;Alessi GEDR3       ;
Theia_3454         ;192.700000000;-65.2600000000;OC  ;0.3333333333 ;  2170;      ;  8.34;  -4.53 ;  -0.87 ;Alessi GEDR3       ;
Theia_3472         ;41.8000000000;+57.2500000000;OC  ;0.2666666667 ;  1038;      ;  8.35;   2.78 ;  -1.23 ;Alessi GEDR3       ;
Theia_3480         ;95.5000000000;+19.0000000000;OC  ;0.7500000000 ;  1850;      ;  8.35;  -0.70 ;   0.29 ;Alessi GEDR3       ;
Theia_3525         ;190.200000000;-57.4500000000;MG  ;0.5000000000 ;  1410;      ;  8.36;  -7.24 ;  -1.74 ;Alessi GEDR3       ;
Theia_3591         ;355.800000000;+66.9000000000;OC  ;0.2166666667 ;   968;      ;  8.38;  -2.34 ;   0.09 ;Alessi GEDR3       ;
Theia_3721         ;292.500000000;+23.2000000000;OC  ;0.3000000000 ;  1365;      ;  8.41;  -1.93 ;  -3.14 ;Alessi EDR3        ;
Theia_3739         ;15.8541666670;+61.8000000000;OC  ;0.1916666667 ;  2540;      ;  8.42;  -1.48 ;  -1.06 ;Alessi GEDR3       ;
Theia_3747         ;96.9500000000;+36.0500000000;OC  ;0.1583333333 ;  1154;      ;  8.42;  -0.37 ;  -3.62 ;Alessi GEDR3       ;
Theia_376          ;138.695416667;-30.5113888889;OC  ;2.9166666667 ;   259;      ;  8.18; -20.90 ;  16.47 ;Alessi GEDR3       ;
Theia_383          ;113.200000000; +0.4000000000;MG  ;0.9250000000 ;   459;      ;  8.13;  -1.76 ;  -0.34 ;Alessi GEDR3       ;
Theia_3998         ;96.3000000000; -1.3500000000;OC  ;0.3500000000 ;  1810;      ;  8.49;  -0.70 ;   1.93 ;Alessi GEDR3       ;
Theia_4208         ;280.450000000;-19.6666666667;OC  ;0.2500000000 ;  1487;      ;  8.53;   1.65 ;   1.00 ;Alessi GEDR3       ;
Theia_4228         ;17.9000000000;+66.1000000000;OC  ;0.5000000000 ;  1012;      ;  8.54;  -0.22 ;   0.77 ;Alessi GEDR3       ;
Theia_4264         ;311.600000000;+35.8000000000;OC  ;0.3916666667 ;  2180;      ;  8.54;  -2.91 ;  -4.19 ;Alessi GEDR3       ;
Theia_431          ;276.300000000;-21.3000000000;OC  ;1.2083333333 ;   151;      ;  8.28;   7.12 ; -28.63 ;Alessi GEDR3       ;
Theia_4509         ;305.900000000;+31.0500000000;OC  ;0.2500000000 ;  2080;      ;  8.60;  -1.68 ;  -4.42 ;Alessi GEDR3       ;
Theia_4556         ;306.650000000;+49.1000000000;OC  ;0.1000000000 ;  1625;      ;  8.62;   0.17 ;  -3.88 ;Alessi GEDR3       ;
Theia_4613         ;48.2300000000;+63.5000000000;OC  ;0.1000000000 ;  2810;      ;  8.63;   0.24 ;   0.42 ;Alessi GEDR3       ;
Theia_473          ;179.381666667;-58.2311111111;MG  ;2.0408333333 ;   729;      ;  8.24; -10.10 ;  -0.70 ;Alessi GEDR3       ;FoF_2330, Theia_486, UPK_574
Theia_4793         ;349.200000000;+64.7000000000;OC  ;0.3583333333 ;   978;      ;  8.67;   0.62 ;  -0.45 ;Alessi GEDR3       ;
Theia_484          ;122.700000000;-27.0000000000;OC  ;0.3000000000 ;   990;      ;  8.21;  -2.87 ;   1.02 ;Alessi GEDR3       ;
Theia_4974         ;296.700000000;+23.0400000000;OC  ;0.1416666667 ;  1515;      ;  8.71;  -0.28 ;  -0.62 ;Alessi EDR3        ;
Theia_5019         ;306.000000000;+31.0500000000;OC  ;0.1416666667 ;  1750;      ;  8.72;  -2.16 ;  -5.17 ;Alessi GEDR3       ;
Theia_5095         ;124.800000000;-45.9500000000;OC  ;0.4083333333 ;  1522;      ;  8.73;  -4.18 ;   4.71 ;Alessi GEDR3       ;
Theia_5205         ;282.000000000; -6.2000000000;OC  ;0.2000000000 ;  1448;      ;  8.75;  -1.83 ;   1.72 ;Alessi GEDR3       ;
Theia_5210         ;117.700000000;-35.2000000000;OC  ;0.4916666667 ;  1363;      ;  8.75;  -0.73 ;  -0.07 ;Alessi GEDR3       ;
Theia_5356         ;330.750000000;+64.3000000000;OC  ;0.7916666667 ;  1040;      ;  8.78;  -0.92 ;   0.69 ;Alessi GEDR3       ;
Theia_551          ;273.000000000;-41.5000000000;OC  ;1.0000000000 ;   647;      ;  8.32;   0.33 ;  -4.69 ;Alessi GEDR3       ;
Theia_5644         ;83.6300000000;+39.0166666667;OC  ;0.1500000000 ;  2030;      ;  8.84;   1.08 ;  -2.18 ;Alessi GEDR3       ;FSR_763
Theia_5732         ;31.5000000000;+56.8000000000;OC  ;0.4000000000 ;  2250;      ;  8.86;  -1.16 ;  -1.30 ;Alessi GEDR3       ;
Theia_590          ;278.200000000;-13.0000000000;OC  ;0.5000000000 ;  1023;      ;  8.34;   0.62 ;  -3.80 ;Alessi GEDR3       ;
Theia_6035         ;333.254166667;+53.9833333333;OC  ;0.3416666667 ;  1061;      ;      ;  -1.77 ;  -2.37 ;Alessi GEDR3       ;
Theia_6599         ;21.0000000000;+65.4000000000;OC  ;0.4583333333 ;  1198;      ;  9.05;   3.54 ;  -1.17 ;Alessi GEDR3       ;
Theia_69           ;102.250000000;-15.2000000000;OC  ;1.6916666667 ;   168;      ;  7.50;   0.05 ;  -5.65 ;Alessi GEDR3       ;
Theia_702          ;41.2000000000;+56.6000000000;OC  ;0.4416666667 ;   695;      ;  8.51;  -1.00 ;  -5.31 ;Alessi GEDR3       ;
Theia_7160         ;229.400000000;-65.2000000000;OC  ;0.7500000000 ;   897;      ;  9.17;  -1.26 ;  -3.79 ;Alessi GEDR3       ;
Theia_7580         ;319.800000000;+56.9500000000;OC  ;0.2000000000 ;  1374;      ;  9.28;   3.55 ;   0.18 ;Alessi GEDR3       ;
Theia_766          ;272.900000000;-37.8000000000;OC  ;0.3000000000 ;   710;      ;  8.50;   0.24 ;  -5.55 ;Alessi GEDR3       ;
Theia_776          ;338.400000000;+49.1000000000;OC  ;1.0000000000 ;   834;      ;  8.52;  -3.25 ;  -3.92 ;Alessi GEDR3       ;
Theia_8            ;315.700000000;+77.0000000000;YA  ;0.4416666667 ;   367;      ;  6.50;   5.27 ;   3.90 ;Alessi GEDR3       ;
Theia_817          ;275.250000000;+24.2500000000;MG  ;1.6083333333 ;   369;      ;      ;  -1.85 ;   1.20 ;Alessi GEDR3       ;
Theia_817b         ;274.500000000;+23.0000000000;MG  ;1.2166666667 ;   329;      ;      ;  -0.32 ;  -6.53 ;Alessi GEDR3       ;
Theia_844          ;310.600000000;+42.1500000000;MG  ;1.0000000000 ;   647;      ;  8.64;   1.45 ;  -8.69 ;Alessi GEDR3       ;
Theia_863          ;41.1500000000;+56.5000000000;OC  ;0.4500000000 ;   687;      ;  8.64;  -1.01 ;  -5.31 ;Alessi GEDR3       ;
Toepler_1          ;300.317916667;+33.6150000000;OC  ;0.0158333333 ;  3968;  0.64;  7.83;  -2.35 ;  -5.08 ;Cantat-Gaudin 2020b;FoF_485, Patchick_47
Tokovinin_665      ;324.741666667;+57.4891666667;EC  ;0.0500000000 ;   900;      ;      ;  -2.40 ;  -4.69 ;Alessi GEDR3       ;FSR_340, HD_206267_A-D
Tombaugh_1         ;105.125833333;-20.5688888889;OC  ;0.0508333333 ;  2695;  0.28;  9.06;  -2.56 ;   3.83 ;Cantat-Gaudin 2020b;ESO_558-4, FSR_1246, FoF_18, FoF_2051, Haffner_1, Theia_5222
Tombaugh_2         ;105.772916667;-20.8200000000;OC  ;0.0283333333 ; 12658;  0.29;  9.11;  -0.46 ;   1.35 ;Cantat-Gaudin 2020b;ESO_558-7, FSR_1250, Haffner_2
Tombaugh_4         ;37.3050000000;+61.7869444444;OC  ;0.0550000000 ;  3636;  1.17;  8.81;  -1.06 ;  -0.16 ;Cantat-Gaudin 2020b;Camargo_745, FSR_585, FoF_562
Tombaugh_5         ;56.9841666670;+59.0700000000;OC  ;0.1700000000 ;  1783;  0.71;  8.29;   0.52 ;  -2.39 ;Cantat-Gaudin 2020b;FSR_641, FoF_612, Theia_3121, RW_Cam, AB_Cam, GSC_03729-01127
Ton_2              ;264.044166667;-38.5530555556;GC  ;0.1100000000 ;  6993;      ;      ;  -5.91 ;  -0.76 ;arXiv:2102.09568v1 ;Pismis_26, FSR_1762
Trapezium_FG       ;83.8350000000; -5.4094444444;OC  ;3.1941666667 ;   391;  0.08;  6.78;   1.26 ;   0.27 ;Dias 2021          ;UBC_205, UPK_411
Trifid_B           ;270.596250000;-23.0305555556;EC  ;0.0066666667 ;  1260;      ;  6.28;   0.44 ;  -1.79 ;Alessi GEDR3       ;LkHA_123
Trumpler_1         ;23.9150000000;+61.2830555556;OC  ;0.0308333333 ;  2874;  0.59;  7.34;  -1.60 ;  -0.54 ;Cantat-Gaudin 2020b;FSR_552, FoF_2132
Trumpler_10        ;131.942916667;-42.5661111111;OC  ;0.8900000000 ;   437;  0.03;  7.54; -12.53 ;   6.53 ;Cantat-Gaudin 2020b;Escorial_33, FoF_2411, LMR_159, Theia_143, UPK_517
Trumpler_11        ;151.247916667;-61.6188888889;OC  ;0.0566666667 ;  4032;  0.21;  7.44;  -7.06 ;   3.31 ;Cantat-Gaudin 2020b;FoF_43
Trumpler_12        ;151.621250000;-60.2900000000;OC  ;0.0491666667 ;  3953;  0.15;  8.90;  -6.91 ;   4.46 ;Cantat-Gaudin 2020b;FSR_1537, FoF_63
Trumpler_13        ;155.952083333;-60.1419444444;OC  ;0.0450000000 ;  5291;  0.39;  8.55;  -6.74 ;   4.12 ;Cantat-Gaudin 2020b;FoF_126
Trumpler_14        ;160.986250000;-59.5530555556;OC  ;0.0441666667 ;  2597;  0.45;  6.35;  -6.54 ;   2.08 ;Cantat-Gaudin 2020b;CCCP-Cl_1, DBSB_54, FoF_2092, FoF_230, FoF_232, G287.4-0.6, MDF_14, OGLE-GD-CEP-1673
Trumpler_15        ;161.177083333;-59.3688888889;OC  ;0.0391666667 ;  2513;  0.47;  6.93;  -6.21 ;   2.02 ;Cantat-Gaudin 2020b;CCCP-Cl_8, FSR_1551, FoF_232
Trumpler_16        ;161.252916667;-59.7000000000;OC  ;0.0608333333 ;  2571;  0.43;  6.50;  -6.86 ;   2.51 ;Cantat-Gaudin 2020b;Eta_Car, Car_OB1E, CCCP-Cl_11, Carina_K, FoF_231
Trumpler_17        ;164.107916667;-59.2300000000;OC  ;0.0658333333 ;  2667;  0.59;  7.55;  -4.63 ;   2.22 ;Cantat-Gaudin 2020b;FSR_1558, FoF_407, Theia_4055
Trumpler_18        ;167.826250000;-60.6561111111;OC  ;0.0691666667 ;  1603;  0.29;  7.68;  -7.17 ;   0.57 ;Cantat-Gaudin 2020b;FoF_1526, Theia_2492, GH_Car
Trumpler_19        ;168.622916667;-57.5630555556;OC  ;0.1050000000 ;  2674;  0.11;  9.65;  -1.68 ;  -1.24 ;Cantat-Gaudin 2020b;FSR_1565, FoF_410, Theia_6137
Trumpler_2         ;39.2320833330;+55.9050000000;OC  ;0.3233333333 ;   699;  0.32;  7.96;   1.58 ;  -5.35 ;Cantat-Gaudin 2020b;Collinder_29, FoF_2297, Theia_851
Trumpler_20        ;189.882083333;-60.6369444444;OC  ;0.1116666667 ;  3984;  0.39;  9.22;  -7.09 ;   0.18 ;Cantat-Gaudin 2020b;FSR_1624, FoF_424, Harvard_7
Trumpler_21        ;203.067916667;-62.7869444444;OC  ;0.0708333333 ;  1385;  0.23;  7.70;  -4.68 ;  -2.31 ;Cantat-Gaudin 2020b;FoF_2099, LMR_184, Theia_2377
Trumpler_22        ;217.782916667;-61.1688888889;OC  ;0.1033333333 ;  2591;  0.56;  7.81;  -5.12 ;  -2.68 ;Cantat-Gaudin 2020b;FoF_263, Theia_2746
Trumpler_23        ;240.217916667;-53.5388888889;OC  ;0.0616666667 ;  2841;  0.64;  8.90;  -4.18 ;  -4.75 ;Cantat-Gaudin 2020b;BH_180, ESO_178-6, FoF_2103, FoF_269
Trumpler_24        ;254.250000000;-40.6666666667;OB  ;0.5000000000 ;  1625;  0.42;  6.92;  -0.20 ;  -1.10 ;Alessi GEDR3       ;Collinder_316, Harvard_12, Sco_OB2
Trumpler_25        ;261.125000000;-39.0061111111;OC  ;0.0791666667 ;  2488;  0.93;  8.35;   0.36 ;  -2.12 ;Cantat-Gaudin 2020b;Harvard_14, FoF_147, Theia_3280
Trumpler_26        ;262.125833333;-29.4869444444;OC  ;0.0716666667 ;  1605;  0.57;  8.56;  -0.87 ;  -3.08 ;Cantat-Gaudin 2020b;FoF_2244, Harvard_15, Theia_2599, UBC_332
Trumpler_27        ;264.047083333;-33.4919444444;OC  ;0.0333333333 ;  2740;  1.20;  7.32;  -0.10 ;  -1.27 ;Alessi GDR2        ;FoF_281
Trumpler_28        ;264.230833333;-32.4688888889;OC  ;0.0891666667 ;  1475;  0.73;  7.28;  -0.85 ;  -2.82 ;Cantat-Gaudin 2020b;FoF_2243, Theia_2013, UBC_569
Trumpler_29        ;265.347083333;-40.1580555556;OC  ;0.1450000000 ;  1486;  0.23;  7.76;   0.49 ;  -2.31 ;Cantat-Gaudin 2020b;Harvard_17, FoF_2211, Theia_2152
Trumpler_3         ;48.0041666670;+63.2180555556;OC  ;0.2758333333 ;   684;  0.22;  7.84;  -3.35 ;  -0.11 ;Cantat-Gaudin 2020b;Harvard_1, FoF_2355, Theia_127
Trumpler_30        ;269.182083333;-35.2980555556;OC  ;0.0958333333 ;  1414;  0.25;  8.57;   1.24 ;  -2.19 ;Cantat-Gaudin 2020b;Harvard_18, Theia_3241, UBC_330
Trumpler_32        ;274.294166667;-13.3488888889;OC  ;0.0566666667 ;  1730;  0.71;  8.80;  -1.05 ;   1.16 ;Cantat-Gaudin 2020b;Collinder_372, FoF_447, Harvard_19, Theia_4347
Trumpler_33        ;276.159166667;-19.7111111111;OC  ;0.0483333333 ;  1477;  0.43;  7.72;   0.43 ;   0.45 ;Cantat-Gaudin 2020b;FoF_2212, Theia_1816
Trumpler_34        ;279.935000000; -8.4388888889;OC  ;0.0433333333 ;  3279;      ;      ;  -0.93 ;  -3.45 ;2020A&A...633A..99C;FoF_296, GEDR3-9
Trumpler_35        ;280.740833333; -4.2150000000;OC  ;0.0466666667 ;  3135;  1.17;  7.86;  -1.03 ;  -2.22 ;Cantat-Gaudin 2020b;Collinder_388
Trumpler_5         ;99.1258333330; +9.4650000000;OC  ;0.1341666667 ;  3521;  0.62;  9.57;  -0.59 ;   0.27 ;Cantat-Gaudin 2020b;FSR_989, FoF_369, Theia_5805
Trumpler_7         ;111.849166667;-23.9488888889;OC  ;0.0658333333 ;  1805;  0.27;  7.82;  -2.48 ;   3.33 ;Cantat-Gaudin 2020b;FSR_1288, FoF_51, Theia_1904
Trumpler_9         ;118.910833333;-25.8880555556;OC  ;0.0366666667 ;  2950;  0.25;  7.80;  -3.40 ;   3.07 ;Cantat-Gaudin 2020b;Harvard_2, FSR_1313, FoF_383, Theia_4717
Tucana_II          ;342.966250000;-58.5683333333;UFD ;0.1633333333 ; 63500;      ; 10.10;   0.88 ;  -1.22 ;Alessi GEDR3       ;DES_J2251-5836
Tucana_III         ;359.150000000;-59.6000000000;UFD ;0.1000000000 ; 25000;      ; 10.04;   0.10 ;  -1.49 ;Alessi GEDR3       ;DES_J2356-5935
Tucana_IV          ;0.73000000000;-60.8500000000;UFD ;0.1516666667 ; 48000;      ; 10.06;   0.53 ;  -1.71 ;Alessi GEDR3       ;DES_J0002-6051
Turner-Majaess_1   ;119.821666667;-28.9725000000;OC  ;0.0283333333 ;  6300;      ;      ;  -2.07 ;   2.93 ;Alessi GDR2        ;AQ_Pup
Turner_12          ;119.599166667;-29.4966666667;OC  ;0.1391666667 ;  4262;  0.73;  8.49;  -2.47 ;   3.56 ;Hunt 2021          ;FoF_942
Turner_2           ;274.083333333;-19.0577777778;OC  ;0.1041666667 ;  2507;  0.41;  7.95;   0.80 ;  -0.12 ;Hunt 2021          ;Kronberger_J1817-1849, WZ_Sgr
Turner_3           ;274.392916667;-18.8750000000;OC  ;0.0200000000 ;  1712;  0.72;  7.46;   0.47 ;  -2.50 ;Cantat-Gaudin 2020b;Kronberger_J1817-1851
Turner_5           ;143.284166667;-36.3580555556;OC  ;0.7808333333 ;   421;  0.09;  8.50;   0.09 ;  -3.12 ;Cantat-Gaudin 2020b;Theia_443, UPK_520
Turner_9           ;296.165000000;+29.4938888889;OC  ;0.1508333333 ;  1776;  0.23;  8.34;   0.35 ;  -2.40 ;Cantat-Gaudin 2020b;SU_Cyg, Theia_4035
Turner_Sct_OB      ;280.885416667; -4.2144444444;OB  ;0.7166666667 ;  2500;      ;      ;  -0.71 ;  -2.42 ;Alessi GEDR3       ;Dolidze_32, FoF_1654, FoF_1670, FoF_2168, FoF_2169, FoF_456, UBC_353
UBC_1              ;287.870000000;+56.8011111111;OC  ;0.6650000000 ;   328;  0.11;  7.84;  -2.58 ;   3.65 ;Cantat-Gaudin 2020b;RSG_4, TRSG_4, UPK_134
UBC_100            ;281.237916667;-11.1269444444;OC  ;0.1041666667 ;  1425;  0.43;  8.20;  -1.11 ;  -3.32 ;Cantat-Gaudin 2020b;Alessi_J1845-1104, Theia_2494
UBC_101            ;279.495833333; -7.1350000000;OC  ;0.0700000000 ;  2421;  0.88;  7.45;  -0.32 ;  -3.04 ;Cantat-Gaudin 2020b;
UBC_102            ;280.612916667; -6.9038888889;OC  ;0.0908333333 ;  1949;  0.36;  8.52;  -1.03 ;  -2.50 ;Cantat-Gaudin 2020b;FoF_2116
UBC_103            ;280.632916667; -6.5919444444;OC  ;0.0658333333 ;  3509;  0.44;  7.35;  -0.40 ;  -2.27 ;Cantat-Gaudin 2020b;FoF_297, Theia_2835
UBC_104            ;280.692083333; -6.2569444444;OC  ;0.0600000000 ;  3390;  0.55;  8.12;   0.49 ;  -0.81 ;Cantat-Gaudin 2020b;Theia_3420
UBC_105            ;280.319166667; -5.4269444444;OC  ;0.0850000000 ;  2141;  0.62;  7.92;   0.46 ;  -1.00 ;Cantat-Gaudin 2020b;Bigourdan_I, IC_4768_A, Theia_5056
UBC_106            ;280.475000000; -5.4169444444;OC  ;0.1208333333 ;  2506;  0.60;  8.20;  -1.09 ;  -1.32 ;Cantat-Gaudin 2020b;Bigourdan_II, FoF_1222, IC_4768_B, Theia_4850
UBC_107            ;279.769166667; -4.8000000000;OC  ;0.0850000000 ;  3145;  0.84;  8.37;   0.96 ;  -1.65 ;Cantat-Gaudin 2020b;FoF_451
UBC_108            ;281.610833333; -5.1811111111;OC  ;0.1108333333 ;  1595;  0.69;  8.81;  -2.94 ;  -3.65 ;Cantat-Gaudin 2020b;Theia_5083
UBC_10A            ;324.652083333;+62.2061111111;OC  ;0.5116666667 ;   930;      ;  7.15;  -2.13 ;  -3.03 ;Cantat-Gaudin 2020b;UBC_167, UPK_172
UBC_10B            ;327.047083333;+61.0319444444;OC  ;0.4741666667 ;   945;      ;  7.75;  -3.43 ;  -1.92 ;Alessi GEDR3       ;Theia_42
UBC_11             ;246.665833333;-59.9358333333;OC  ;1.0341666667 ;   466;  0.14;  7.83;  -0.34 ;  -6.79 ;Cantat-Gaudin 2020b;UPK_620, V373_Nor
UBC_110            ;281.614583333; -4.9702777778;OC  ;0.2841666667 ;  4103;      ;      ;  -0.80 ;  -2.61 ;Castro-Ginard 2020 ;FoF_1229, Raymond_7
UBC_113            ;285.137916667; -1.5569444444;OC  ;0.0550000000 ;  2591;  0.62;  8.63;   0.50 ;  -0.51 ;Cantat-Gaudin 2020b;FoF_870, Theia_3072
UBC_114            ;286.445833333; -0.3988888889;OC  ;0.1033333333 ;  1524;  0.32;  7.70;  -1.47 ;  -1.87 ;Cantat-Gaudin 2020b;Alessi_76, Theia_1902
UBC_118            ;282.649166667; +9.7630555556;OC  ;0.1100000000 ;  1529;  0.39;  8.46;  -0.24 ;  -4.23 ;Cantat-Gaudin 2020b;Theia_3171
UBC_119            ;290.627916667; +8.4100000000;OC  ;0.0891666667 ;  1783;  0.27;  9.41;  -1.35 ;  -2.35 ;Cantat-Gaudin 2020b;Theia_4680
UBC_12             ;126.027083333; -8.4050000000;OC  ;0.4633333333 ;   451;  0.07;  8.37;  -8.30 ;   4.13 ;Cantat-Gaudin 2020b;Alessi-Teutsch_4, RSG_3, Theia_929, UPK_466
UBC_120            ;284.107916667;+13.2419444444;OC  ;0.0866666667 ;  1193;  0.28;  8.27;   1.13 ;   1.44 ;Cantat-Gaudin 2020b;Theia_4064
UBC_121            ;288.890833333;+12.8438888889;OC  ;0.0691666667 ;  1764;  0.80;  7.65;  -1.24 ;  -3.35 ;Cantat-Gaudin 2020b;Theia_2011, UFMG_26
UBC_122            ;288.142083333;+15.7169444444;OC  ;0.0783333333 ;  2793;  0.75;  7.71;  -0.56 ;  -3.13 ;Cantat-Gaudin 2020b;FoF_1693, Theia_4211
